stack_name,stack_type,image_url,homepage_url
Avocado,Mobile Prototyping & Interaction Design Tools,https://img.stackshare.io/service/874/L8xlkkZA.png,http://avocado.ideo.com/
Planable,Social Media Tools,https://img.stackshare.io/service/8670/tkOVAfey_400x400.jpg,https://planable.io/
SmartStack,Open Source Service Discovery,https://img.stackshare.io/service/748/698437.png,http://nerds.airbnb.com/smartstack-service-discovery-cloud/
Airship,Feature Flags Management,https://img.stackshare.io/service/8624/airship.png,https://www.airshiphq.com/
VelocityDB,Databases,https://img.stackshare.io/service/4759/New_Project__16_.jpg,https://velocitydb.com/
Stackify,Performance Monitoring,https://img.stackshare.io/service/742/YkA8xM4y.jpeg,http://stackify.com/
Surfly,Screen Sharing,https://img.stackshare.io/service/360/25320f4281a667268a9712e374e5819c.png,http://www.surfly.com/
Pingboard,Diagramming,https://img.stackshare.io/service/7551/Sd0ml5DM_400x400.jpg,https://pingboard.com/
CanJS,Javascript MVC Frameworks,https://img.stackshare.io/service/2357/4CCcFo0m_400x400.png,https://canjs.com/index.html
Hakyll,Static Site Generators,https://img.stackshare.io/service/4789/New_Project__39_.png,https://jaspervdj.be/hakyll/
Skaffold,Container Tools,https://img.stackshare.io/service/8677/2810941.png,https://github.com/GoogleCloudPlatform/skaffold
Azure Container Service,Containers as a Service,https://img.stackshare.io/service/4796/azure-container-service.png,https://azure.microsoft.com/en-us/services/container-service/
Mononoke,Mercurial Tools,https://img.stackshare.io/no-img-open-source.png,https://github.com/facebookexperimental/mononoke
Scoop.sh,Shell Utilities,https://img.stackshare.io/service/8702/no-img-open-source.png,http://scoop.sh/
Nestor,ChatOps,https://img.stackshare.io/service/4742/tQKsDfh-.png,https://www.asknestor.me/
Rest.li,API Tools,https://img.stackshare.io/service/4853/1zVG4BrF.png,http://rest.li/
Magnum CI,Continuous Integration,https://img.stackshare.io/service/718/nZ3y7AB_.png,https://magnum-ci.com/
Precursor,Visual Collaboration,https://img.stackshare.io/service/2896/UeshQw4C.png,https://precursorapp.com/
Storyline,Internet of Things Services,https://img.stackshare.io/service/8733/13-udobR_400x400.jpg,https://getstoryline.com/
LambdaPHP,Serverless / Task Processing,https://img.stackshare.io/no-img-open-source.png,https://github.com/san-kumar/lambdaphp
Assembly Language,Languages,https://img.stackshare.io/service/4934/default_71f18bbdc61fb88cefb66415bb55dc6f1e60e5ec.png,https://en.wikipedia.org/wiki/Assembly_language
Craft CMS,Self-Hosted Blogging / CMS,https://img.stackshare.io/service/4862/ds8IotBg_400x400.jpg,https://craftcms.com/
BuildMaster,Continuous Integration,https://img.stackshare.io/service/4871/buildmaster.png,http://inedo.com/buildmaster
PostSharp,Tools for Text Editors,https://img.stackshare.io/service/4872/9YgQwLvn_400x400.png,https://www.postsharp.net/
Tolq,Translation Service,https://img.stackshare.io/service/4693/Y6CbcUbd_400x400.png,https://www.tolq.com/
Magnum CI,Continuous Integration,https://img.stackshare.io/service/718/nZ3y7AB_.png,https://magnum-ci.com/
Precursor,Visual Collaboration,https://img.stackshare.io/service/2896/UeshQw4C.png,https://precursorapp.com/
Squadlytics,Programming & Code Analytics,https://img.stackshare.io/service/8794/-aNZmx8J_400x400.jpg,https://squadlytics.com/
Opera Browser,Web Browser,https://img.stackshare.io/service/8796/M0xCSkSU_400x400.png,https://www.opera.com/
WeChat API,Chat API,https://img.stackshare.io/service/4895/HXxlDWIf_400x400.jpg,http://dev.wechat.com/wechatapi
AB Tasty,A/B Testing Analytics,https://img.stackshare.io/service/8613/default_2cc9a015ee448027f45d9f88b500600d1f449e28.jpg,https://www.abtasty.com/
Bots UI Kit,Mobile Prototyping & Interaction Design Tools,https://img.stackshare.io/service/4913/jyPKZUJU.png,https://bots.mockuuups.com/
QueryStorm,Integrated Development Environment,https://img.stackshare.io/service/8831/ms-icon-256x256.png,https://www.querystorm.com/
MOCKtastic,API Tools,https://img.stackshare.io/service/8833/logo.png,https://mocktastic.com/
Plutio,Project Management,https://img.stackshare.io/service/8611/default_0734928094315fbcfa913fe392588200c7f6f0db.jpg,https://www.plutio.com/
Rollout,Feature Flags Management,https://img.stackshare.io/service/8852/rollout.png,https://stackshare.io/tools/cloudbees.com/products/feature-management
Litecoin,Blockchain,https://img.stackshare.io/service/8854/971FEUBW_400x400.jpg,https://litecoin.org/
Tilda,Website Builder,https://img.stackshare.io/service/8122/FOiPb6qs_400x400.png,https://tilda.cc/
Dinero.js,Javascript Utilities & Libraries,https://img.stackshare.io/service/8866/6490071b-81e8-4047-937a-6689cee3b515.png,https://sarahdayan.github.io/dinero.js/
Awesomplete,Javascript UI Libraries,https://img.stackshare.io/service/4984/no-img-open-source.png,https://leaverou.github.io/awesomplete/
Wuilt,Website Builder,https://img.stackshare.io/service/8873/-EStwxX7_400x400.jpg,https://wuilt.com/
AeroFS,File Storage,https://img.stackshare.io/service/3527/IdYHvHVN.jpg,https://www.aerofs.com/
CoreData,Object Relational Mapper (ORM),https://img.stackshare.io/service/5181/iEqpsbUA_400x400.png,https://developer.apple.com/library/watchos/documentation/Cocoa/Conceptual/CoreData/index.html
Scrumpy,Agile Project Management,https://img.stackshare.io/service/8885/LvOdOlT3_400x400.jpg,https://scrumpy.io/
Nestor,ChatOps,https://img.stackshare.io/service/4742/tQKsDfh-.png,https://www.asknestor.me/
Matomo,General Analytics,https://img.stackshare.io/service/8914/n0MGIAF6_400x400.jpg,https://matomo.org/
Magnum CI,Continuous Integration,https://img.stackshare.io/service/718/nZ3y7AB_.png,https://magnum-ci.com/
Taxify,Accounting,https://img.stackshare.io/service/8917/w2K5p8C3_400x400.png,https://taxify.co/
clipboard.js,Javascript Utilities & Libraries,https://img.stackshare.io/service/8198/clipbord.png,https://clipboardjs.com/
Lobe,Machine Learning Tools,https://img.stackshare.io/service/8918/xJby3eXP_400x400.jpg,https://lobe.ai/
Skor,Database Tools,https://img.stackshare.io/service/8921/UuzlIwbb_400x400.jpg,https://github.com/hasura/skor
reactstrap,Front-End Frameworks,https://img.stackshare.io/service/8935/0Xm63ShM_400x400__1_.jpg,https://reactstrap.github.io/
Google Cloud Memorystore,Redis Hosting,https://img.stackshare.io/service/8947/PoHJY3K8_400x400.jpg,https://cloud.google.com/memorystore/
AskNed,Business Intelligence,https://img.stackshare.io/service/8957/PcZn55D0_400x400.jpg,https://askned.com/
Fuse Open,Cross-Platform Mobile Development,https://img.stackshare.io/service/8969/jSukhM3X_400x400.jpg,https://fuse-open.github.io/
Crunch PNG,Image Processing and Management,https://img.stackshare.io/misc/crunch.png,https://github.com/chrissimpkins/Crunch
Trails,Microframeworks (Backend),https://img.stackshare.io/service/4864/HjErlCH5.jpg,http://trailsjs.io/
Personas,Customer Analytics,https://img.stackshare.io/service/8971/_hE-mMqJ_400x400.jpg,https://segment.com/personas
Precursor,Visual Collaboration,https://img.stackshare.io/service/2896/UeshQw4C.png,https://precursorapp.com/
Vuido,Cross-Platform Desktop Development,https://img.stackshare.io/no-img-open-source.png,https://github.com/mimecorg/vuido
AB Tasty,A/B Testing Analytics,https://img.stackshare.io/service/8613/default_2cc9a015ee448027f45d9f88b500600d1f449e28.jpg,https://www.abtasty.com/
Oracle Linux,Operating Systems,https://img.stackshare.io/service/9011/515GX-Cc_normal.jpg,https://www.oracle.com/linux/index.html
Kuoll,Exception Monitoring,https://img.stackshare.io/service/9012/7kZ-8y8A_400x400.jpg,https://www.kuoll.com/
Carrd,Landing Pages,https://img.stackshare.io/service/9018/default_5da2f04b792a8c27da5138fa35006d8761c3998b.jpg,https://carrd.co/
Portworx,Cloud Storage,https://img.stackshare.io/service/9023/KJBdlbcV_400x400.png,https://portworx.com/
List & Label,Business Dashboards,https://img.stackshare.io/service/9024/gQmcCb-n_400x400.jpg,https://www.combit.com/
Plutio,Project Management,https://img.stackshare.io/service/8611/default_0734928094315fbcfa913fe392588200c7f6f0db.jpg,https://www.plutio.com/
CoreData,Object Relational Mapper (ORM),https://img.stackshare.io/service/5181/iEqpsbUA_400x400.png,https://developer.apple.com/library/watchos/documentation/Cocoa/Conceptual/CoreData/index.html
Nestor,ChatOps,https://img.stackshare.io/service/4742/tQKsDfh-.png,https://www.asknestor.me/
Flute Mail API,Email Deliverability,https://img.stackshare.io/service/9079/Flute-App-Icon-1024x1024.png,https://www.flutemail.com/
Magnum CI,Continuous Integration,https://img.stackshare.io/service/718/nZ3y7AB_.png,https://magnum-ci.com/
Collabtive,Project Management,https://img.stackshare.io/service/5255/logo_web_02_med_400x400.jpg,https://collabtive.o-dyn.de/
Precursor,Visual Collaboration,https://img.stackshare.io/service/2896/UeshQw4C.png,https://precursorapp.com/
Taxamo,Accounting,https://img.stackshare.io/service/9093/F0Y4CNP8_400x400.jpg,https://www.taxamo.com/
Salesforce Commerce Cloud,Ecommerce,https://img.stackshare.io/service/9095/tUibR8Dk_400x400.jpg,https://www.salesforce.com/products/commerce-cloud/overview/
MonetDB,Databases,https://img.stackshare.io/service/5271/YqZqCcW_.png,https://www.monetdb.org/
Google Cloud Text-To-Speech,Text-To-Speech as a Service,https://img.stackshare.io/service/8761/78a529d6-5a66-4264-8654-7e0cc17f919a.png,https://cloud.google.com/text-to-speech
Facebook Sonar,Mobile Runtime Inspector,https://img.stackshare.io/service/9112/hUzLI3q4_400x400.jpg,https://fbsonar.com/
AB Tasty,A/B Testing Analytics,https://img.stackshare.io/service/8613/default_2cc9a015ee448027f45d9f88b500600d1f449e28.jpg,https://www.abtasty.com/
Apache Xerces,Query Languages,https://img.stackshare.io/empty-logo-square.png,http://xerces.apache.org/
React on Rails,Frameworks (Full Stack),https://img.stackshare.io/service/8813/default_73da3555cdf70f16351de3e7632625071157dfd1.png,https://github.com/shakacode/react_on_rails
Plutio,Project Management,https://img.stackshare.io/service/8611/default_0734928094315fbcfa913fe392588200c7f6f0db.jpg,https://www.plutio.com/
CoreData,Object Relational Mapper (ORM),https://img.stackshare.io/service/5181/iEqpsbUA_400x400.png,https://developer.apple.com/library/watchos/documentation/Cocoa/Conceptual/CoreData/index.html
AppOptics,Monitoring Tools,https://img.stackshare.io/service/9167/aZdk8XG8_normal.jpg,https://www.appoptics.com/
Kiali,Monitoring Tools,https://img.stackshare.io/service/9172/HhmyP10E_400x400.jpg,https://www.kiali.io/
Typemock,Testing Frameworks,https://img.stackshare.io/service/5322/I6B_nQC9_400x400.png,https://www.typemock.com/
Ruru,Language Extensions,https://img.stackshare.io/no-img-open-source.png,https://github.com/d-unseductable/ruru
Loomio,Group Chat & Notifications,https://img.stackshare.io/service/4739/dNAqKKVa_400x400.jpg,https://www.loomio.org/
C3P0,Java Tools,https://img.stackshare.io/service/8587/default_0f1af6be12f35a807bb97539cf5680ab99efb91e.png,http://www.mchange.com/projects/c3p0/
4D,Integration Tools,https://img.stackshare.io/service/5173/EiNvBwXR_400x400.jpg,https://us.4d.com/
Conductrics,A/B Testing Analytics,https://img.stackshare.io/service/9247/23529a9e741b12532dc021a28100b23e_400x400.png,https://conductrics.com/
HatchBox,Platform as a Service,https://img.stackshare.io/service/9248/hatchbox.png,https://www.hatchbox.io/
DailyCred,User Management and Authentication,https://img.stackshare.io/service/335/apple-touch-icon-180x180.png,https://www.dailycred.com/
Jaime,Business Intelligence,https://img.stackshare.io/service/9278/oLUv1D-c_400x400.jpg,https://queryjaime.com/
accelQ,Testing Frameworks,https://img.stackshare.io/service/9284/default_9b1956cc024ce82ca294149873e4094059abe3eb.jpeg,https://www.accelq.com/
LambCI,Continuous Integration,https://img.stackshare.io/service/5394/12516453.png,https://github.com/lambci/lambci
Ziggeo,Video Streaming,https://img.stackshare.io/service/9355/rVAnZCT8_400x400.jpg,https://ziggeo.com/
Loomio,Group Chat & Notifications,https://img.stackshare.io/service/4739/dNAqKKVa_400x400.jpg,https://www.loomio.org/
C3P0,Java Tools,https://img.stackshare.io/service/8587/default_0f1af6be12f35a807bb97539cf5680ab99efb91e.png,http://www.mchange.com/projects/c3p0/
Jira Core,Project Management,https://img.stackshare.io/service/9387/New_Project__94_.png,https://www.atlassian.com/software/jira/core
Velocity.js,Javascript UI Libraries,https://img.stackshare.io/service/9404/no-img-open-source.png,http://velocityjs.org/
Clicksign,Document Signature,https://img.stackshare.io/service/9423/yyurQ1qZ_400x400.jpg,https://www.clicksign.com/
Engagio,Marketing Automation,https://img.stackshare.io/service/9427/0uuvxWxB_400x400.png,https://www.engagio.com/
4D,Integration Tools,https://img.stackshare.io/service/5173/EiNvBwXR_400x400.jpg,https://us.4d.com/
DingTalk,Group Chat & Notifications,https://img.stackshare.io/service/9434/xImbUSBY_400x400.jpg,https://www.dingtalk.com/
Toybox,Visual Collaboration,https://img.stackshare.io/service/9444/JiQBOWIL_400x400.jpg,https://toyboxsystems.com/
DailyCred,User Management and Authentication,https://img.stackshare.io/service/335/apple-touch-icon-180x180.png,https://www.dailycred.com/
JSON API,Query Languages,https://img.stackshare.io/service/8578/UdFPGKd5_400x400.jpg,http://jsonapi.org/
Flatpak,Desktop App Distribution,https://img.stackshare.io/service/9445/0adC9qB-_400x400.jpg,https://flatpak.org/
Umbrella JS,Javascript UI Libraries,https://img.stackshare.io/service/9446/no-img-open-source.png,https://umbrellajs.com/
Pagedraw,Mockups to Code as a Service,https://img.stackshare.io/service/8561/qzHbQoj.png,https://pagedraw.io/
HeySpace,Project Management,https://img.stackshare.io/service/9470/OMKUxC8i_400x400.jpg,https://hey.space/
TileStache,Mapping APIs,https://img.stackshare.io/service/5502/7544001.png,http://tilestache.org/
CommitTasks,Git Tools,https://img.stackshare.io/service/9471/committasks.png,https://github.com/ZeroX-DG/CommitTasks
Redux Form,Javascript UI Libraries,https://img.stackshare.io/service/5170/X9ayMtPe_400x400.jpg,https://redux-form.com/8.2.2/
React Monocle,MVC Tools,https://img.stackshare.io/service/5517/react-monocle.png,https://github.com/team-gryff/react-monocle
Tasker,Task Management,https://img.stackshare.io/service/9477/m7eAPLKy_400x400.png,https://www.taskertools.com/us/en/
Runnable,Sandbox as a Service,https://img.stackshare.io/service/4689/runnable-icon.png,https://runnable.com/
CoreData,Object Relational Mapper (ORM),https://img.stackshare.io/service/5181/iEqpsbUA_400x400.png,https://developer.apple.com/library/watchos/documentation/Cocoa/Conceptual/CoreData/index.html
Amium,File Storage,https://img.stackshare.io/service/5542/Ipk_14bG.jpg,https://www.amium.com/
Loomio,Group Chat & Notifications,https://img.stackshare.io/service/4739/dNAqKKVa_400x400.jpg,https://www.loomio.org/
Grapedrop,Website Builder,https://img.stackshare.io/service/9561/Kmg5QnIH_400x400.jpg,https://grapedrop.com/
C3P0,Java Tools,https://img.stackshare.io/service/8587/default_0f1af6be12f35a807bb97539cf5680ab99efb91e.png,http://www.mchange.com/projects/c3p0/
4D,Integration Tools,https://img.stackshare.io/service/5173/EiNvBwXR_400x400.jpg,https://us.4d.com/
Intercept.rest,API Tools,https://img.stackshare.io/service/9592/PjdPkGnc_400x400.jpg,https://intercept.rest/
iZooto,Web Push Notifications,https://img.stackshare.io/service/5605/y6nZU-Ko_400x400.jpg,https://www.izooto.com/
Autotune,Cloud Monitoring,https://img.stackshare.io/service/5607/13061689.png,https://www.acksin.com/
DailyCred,User Management and Authentication,https://img.stackshare.io/service/335/apple-touch-icon-180x180.png,https://www.dailycred.com/
JSON API,Query Languages,https://img.stackshare.io/service/8578/UdFPGKd5_400x400.jpg,http://jsonapi.org/
derek,Tools for GitHub,https://img.stackshare.io/service/9660/68747470733a2f2f7062732e7477696d672e636f6d2f6d656469612f44506f344f7972577341414f6b5f692e706e67.png,https://github.com/alexellis/derek
Oktopost,Social Media Tools,https://img.stackshare.io/service/9679/Oktopost_Icon_White.png,https://www.oktopost.com/
graphql.js,Query Languages,https://img.stackshare.io/service/9700/graphql-js.png,https://github.com/f/graphql.js
Omi,Javascript UI Libraries,https://img.stackshare.io/service/9702/omi-logo.png,https://github.com/Tencent/omi
Reuse,JavaScript Framework Components,https://img.stackshare.io/service/9703/reuse.png,https://github.com/diegohaz/reuse
